"iata","lon","lat","iso","name","continent","type","size","timezone","icao","city","country"
"MXJ","169.86667","11.233333","MH","Minna New","OC","airport","small","1","DNMN","Minna","Nigeria"
"PHC","169.86667","11.233333","MH","Port Harcourt Intl","OC","airport","small","1","DNPO","Port Hartcourt","Nigeria"
"SKO","169.86667","11.233333","MH","Sadiq Abubakar Iii Intl","OC","airport","small","1","DNSO","Sokoto","Nigeria"
"YOL","169.86667","11.233333","MH","Yola","OC","airport","small","1","DNYO","Yola","Nigeria"
"ZAR","169.86667","11.233333","MH","Zaria","OC","airport","small","1","DNZA","Zaria","Nigeria"
"MFQ","169.86667","11.233333","MH","Maradi","OC","airport","small","1","DRRM","Maradi","Niger"
"NIM","169.86667","11.233333","MH","Diori Hamani","OC","airport","small","1","DRRN","Niamey","Niger"
"THZ","169.86667","11.233333","MH","Tahoua","OC","airport","small","1","DRRT","Tahoua","Niger"
"AJY","169.86667","11.233333","MH","Manu Dayak","OC","airport","small","1","DRZA","Agadez","Niger"
"ZND","169.86667","11.233333","MH","Zinder","OC","airport","small","1","DRZR","Zinder","Niger"
"MIR","169.86667","11.233333","MH","Habib Bourguiba Intl","OC","airport","small","0","DTMB","Monastir","Tunisia"
"TUN","169.86667","11.233333","MH","Carthage","OC","airport","small","0","DTTA","Tunis","Tunisia"
"GAF","169.86667","11.233333","MH","Gafsa","OC","airport","small","0","DTTF","Gafsa","Tunisia"
"GAE","169.86667","11.233333","MH","Gabes","OC","airport","small","0","DTTG","Gabes","Tunisia"
"DJE","169.86667","11.233333","MH","Zarzis","OC","airport","small","0","DTTJ","Djerba","Tunisia"
"EBM","169.86667","11.233333","MH","El Borma","OC","airport","small","0","DTTR","El Borma","Tunisia"
"SFA","169.86667","11.233333","MH","Thyna","OC","airport","small","0","DTTX","Sfax","Tunisia"
"TOE","169.86667","11.233333","MH","Nefta","OC","airport","small","0","DTTZ","Tozeur","Tunisia"
"LRL","169.86667","11.233333","MH","Niamtougou International","OC","airport","small","1","DXNG","Niatougou","Togo"
"LFW","169.86667","11.233333","MH","Gnassingbe Eyadema Intl","OC","airport","small","1","DXXX","Lome","Togo"
"ANR","169.86667","11.233333","MH","Deurne","OC","airport","small","1","EBAW","Antwerp","Belgium"
"BRU","169.86667","11.233333","MH","Brussels Natl","OC","airport","small","1","EBBR","Brussels","Belgium"
"CRL","169.86667","11.233333","MH","Brussels South","OC","airport","small","1","EBCI","Charleroi","Belgium"
"QKT","169.86667","11.233333","MH","Wevelgem","OC","airport","small","1","EBKT","Kortrijk-vevelgem","Belgium"
"LGG","169.86667","11.233333","MH","Liege","OC","airport","small","1","EBLG","Liege","Belgium"
"OST","169.86667","11.233333","MH","Oostende","OC","airport","small","1","EBOS","Ostend","Belgium"
"BBJ","169.86667","11.233333","MH","Bautzen","OC","airport","small","1","EDAB","Bautzen","Germany"
"AOC","169.86667","11.233333","MH","Altenburg Nobitz","OC","airport","small","1","EDAC","Altenburg","Germany"
"4I7","169.86667","11.233333","MH","Putnam County Airport","OC","airport","small","-5","\\N","Greencastle","United States"
"BBH","169.86667","11.233333","MH","Barth","OC","airport","small","1","EDBH","Barth","Germany"
"SXF","169.86667","11.233333","MH","Schonefeld","OC","airport","small","1","EDDB","Berlin","Germany"
"DRS","169.86667","11.233333","MH","Dresden","OC","airport","small","1","EDDC","Dresden","Germany"
"ERF","169.86667","11.233333","MH","Erfurt","OC","airport","small","1","EDDE","Erfurt","Germany"
"FRA","169.86667","11.233333","MH","Frankfurt Main","OC","airport","small","1","EDDF","Frankfurt","Germany"
"FMO","169.86667","11.233333","MH","Munster Osnabruck","OC","airport","small","1","EDDG","Munster","Germany"
"HAM","169.86667","11.233333","MH","Hamburg","OC","airport","small","1","EDDH","Hamburg","Germany"
"THF","169.86667","11.233333","MH","Tempelhof","OC","airport","small","1","EDDI","Berlin","Germany"
"CGN","169.86667","11.233333","MH","Koln Bonn","OC","airport","small","1","EDDK","Cologne","Germany"
"DUS","169.86667","11.233333","MH","Dusseldorf","OC","airport","small","1","EDDL","Duesseldorf","Germany"
"MUC","169.86667","11.233333","MH","Franz Josef Strauss","OC","airport","small","1","EDDM","Munich","Germany"
"NUE","169.86667","11.233333","MH","Nurnberg","OC","airport","small","1","EDDN","Nuernberg","Germany"
"LEJ","169.86667","11.233333","MH","Leipzig Halle","OC","airport","small","1","EDDP","Leipzig","Germany"
"SCN","169.86667","11.233333","MH","Saarbrucken","OC","airport","small","1","EDDR","Saarbruecken","Germany"
"STR","169.86667","11.233333","MH","Stuttgart","OC","airport","small","1","EDDS","Stuttgart","Germany"
"TXL","169.86667","11.233333","MH","Tegel","OC","airport","small","1","EDDT","Berlin","Germany"
"HAJ","169.86667","11.233333","MH","Hannover","OC","airport","small","1","EDDV","Hannover","Germany"
"BRE","169.86667","11.233333","MH","Neuenland","OC","airport","small","1","EDDW","Bremen","Germany"
"HHN","169.86667","11.233333","MH","Frankfurt Hahn","OC","airport","small","1","EDFH","Hahn","Germany"
"MHG","169.86667","11.233333","MH","Mannheim City","OC","airport","small","1","EDFM","Mannheim","Germany"
"XFW","169.86667","11.233333","MH","Hamburg Finkenwerder","OC","airport","small","1","EDHI","Hamburg","Germany"
"KEL","169.86667","11.233333","MH","Kiel Holtenau","OC","airport","small","1","EDHK","Kiel","Germany"
"LBC","169.86667","11.233333","MH","Lubeck Blankensee","OC","airport","small","1","EDHL","Luebeck","Germany"
"ZCA","169.86667","11.233333","MH","Arnsberg Menden","OC","airport","small","1","EDLA","Arnsberg","Germany"
"ESS","169.86667","11.233333","MH","Essen Mulheim","OC","airport","small","1","EDLE","Essen","Germany"
"MGL","169.86667","11.233333","MH","Monchengladbach","OC","airport","small","1","EDLN","Moenchengladbach","Germany"
"PAD","169.86667","11.233333","MH","Paderborn Lippstadt","OC","airport","small","1","EDLP","Paderborn","Germany"
"DTM","169.86667","11.233333","MH","Dortmund","OC","airport","small","1","EDLW","Dortmund","Germany"
"AGB","169.86667","11.233333","MH","Augsburg","OC","airport","small","1","EDMA","Augsburg","Germany"
"OBF","169.86667","11.233333","MH","Oberpfaffenhofen","OC","airport","small","1","EDMO","Oberpfaffenhofen","Germany"
"FDH","169.86667","11.233333","MH","Friedrichshafen","OC","airport","small","1","EDNY","Friedrichshafen","Germany"
"SZW","169.86667","11.233333","MH","Schwerin Parchim","OC","airport","small","1","EDOP","Parchim","Germany"
"ZSN","169.86667","11.233333","MH","Stendal Borstel","OC","airport","small","1","EDOV","Stendal","Germany"
"BYU","169.86667","11.233333","MH","Bayreuth","OC","airport","small","1","EDQD","Bayreuth","Germany"
"HOQ","169.86667","11.233333","MH","Hof Plauen","OC","airport","small","1","EDQM","Hof","Germany"
"ZNV","169.86667","11.233333","MH","Koblenz Winningen","OC","airport","small","1","EDRK","Koblenz","Germany"
"ZQF","169.86667","11.233333","MH","Trier Fohren","OC","airport","small","1","EDRT","Trier","Germany"
"ZQC","169.86667","11.233333","MH","Speyer","OC","airport","small","1","EDRY","Speyer","Germany"
"ZQL","169.86667","11.233333","MH","Donaueschingen Villingen","OC","airport","small","1","EDTD","Donaueschingen","Germany"
"BWE","169.86667","11.233333","MH","Braunschweig Wolfsburg","OC","airport","small","1","EDVE","Braunschweig","Germany"
"KSF","169.86667","11.233333","MH","Kassel Calden","OC","airport","small","1","EDVK","Kassel","Germany"
"BRV","169.86667","11.233333","MH","Bremerhaven","OC","airport","small","1","EDWB","Bremerhaven","Germany"
"EME","169.86667","11.233333","MH","Emden","OC","airport","small","1","EDWE","Emden","Germany"
"WVN","169.86667","11.233333","MH","Wilhelmshaven Mariensiel","OC","airport","small","1","EDWI","Wilhelmshaven","Germany"
"BMK","169.86667","11.233333","MH","Borkum","OC","airport","small","1","EDWR","Borkum","Germany"
"NRD","169.86667","11.233333","MH","Norderney","OC","airport","small","1","EDWY","Norderney","Germany"
"FLF","169.86667","11.233333","MH","Flensburg Schaferhaus","OC","airport","small","1","EDXF","Flensburg","Germany"
"GWT","169.86667","11.233333","MH","Westerland Sylt","OC","airport","small","1","EDXW","Westerland","Germany"
"KDL","169.86667","11.233333","MH","Kardla","OC","airport","small","2","EEKA","Kardla","Estonia"
"URE","169.86667","11.233333","MH","Kuressaare","OC","airport","small","2","EEKE","Kuressaare","Estonia"
"EPU","169.86667","11.233333","MH","Parnu","OC","airport","small","2","EEPU","Parnu","Estonia"
"TLL","169.86667","11.233333","MH","Tallinn","OC","airport","small","2","EETN","Tallinn-ulemiste International","Estonia"
"TAY","169.86667","11.233333","MH","Tartu","OC","airport","small","2","EETU","Tartu","Estonia"
"ENF","169.86667","11.233333","MH","Enontekio","OC","airport","small","2","EFET","Enontekio","Finland"
"KEV","169.86667","11.233333","MH","Halli","OC","airport","small","2","EFHA","Halli","Finland"
"HEM","169.86667","11.233333","MH","Helsinki Malmi","OC","airport","small","2","EFHF","Helsinki","Finland"
"HEL","169.86667","11.233333","MH","Helsinki Vantaa","OC","airport","small","2","EFHK","Helsinki","Finland"
"HYV","169.86667","11.233333","MH","Hyvinkaa","OC","airport","small","2","EFHV","Hyvinkaa","Finland"
"IVL","169.86667","11.233333","MH","Ivalo","OC","airport","small","2","EFIV","Ivalo","Finland"
"JOE","169.86667","11.233333","MH","Joensuu","OC","airport","small","2","EFJO","Joensuu","Finland"
"JYV","169.86667","11.233333","MH","Jyvaskyla","OC","airport","small","2","EFJY","Jyvaskyla","Finland"
"KAU","169.86667","11.233333","MH","Kauhava","OC","airport","small","2","EFKA","Kauhava","Finland"
"KEM","169.86667","11.233333","MH","Kemi Tornio","OC","airport","small","1","EFKE","Kemi","Finland"
"KAJ","169.86667","11.233333","MH","Kajaani","OC","airport","small","2","EFKI","Kajaani","Finland"
"KOK","169.86667","11.233333","MH","Kruunupyy","OC","airport","small","2","EFKK","Kruunupyy","Finland"
"KAO","169.86667","11.233333","MH","Kuusamo","OC","airport","small","2","EFKS","Kuusamo","Finland"
"KTT","169.86667","11.233333","MH","Kittila","OC","airport","small","2","EFKT","Kittila","Finland"
"KUO","169.86667","11.233333","MH","Kuopio","OC","airport","small","2","EFKU","Kuopio","Finland"
"LPP","169.86667","11.233333","MH","Lappeenranta","OC","airport","small","2","EFLP","Lappeenranta","Finland"
"MHQ","169.86667","11.233333","MH","Mariehamn","OC","airport","small","2","EFMA","Mariehamn","Finland"
"MIK","169.86667","11.233333","MH","Mikkeli","OC","airport","small","2","EFMI","Mikkeli","Finland"
"OUL","169.86667","11.233333","MH","Oulu","OC","airport","small","2","EFOU","Oulu","Finland"
"POR","169.86667","11.233333","MH","Pori","OC","airport","small","2","EFPO","Pori","Finland"
"RVN","169.86667","11.233333","MH","Rovaniemi","OC","airport","small","2","EFRO","Rovaniemi","Finland"
"SVL","169.86667","11.233333","MH","Savonlinna","OC","airport","small","2","EFSA","Savonlinna","Finland"
"SOT","169.86667","11.233333","MH","Sodankyla","OC","airport","small","2","EFSO","Sodankyla","Finland"
"TMP","169.86667","11.233333","MH","Tampere Pirkkala","OC","airport","small","2","EFTP","Tampere","Finland"
"TKU","169.86667","11.233333","MH","Turku","OC","airport","small","2","EFTU","Turku","Finland"
"QVY","169.86667","11.233333","MH","Utti","OC","airport","small","2","EFUT","Utti","Finland"
"VAA","169.86667","11.233333","MH","Vaasa","OC","airport","small","2","EFVA","Vaasa","Finland"
"VRK","169.86667","11.233333","MH","Varkaus","OC","airport","small","2","EFVR","Varkaus","Finland"
"BFS","169.86667","11.233333","MH","Belfast Intl","OC","airport","small","0","EGAA","Belfast","United Kingdom"
"ENK","169.86667","11.233333","MH","St Angelo","OC","airport","small","0","EGAB","Enniskillen","United Kingdom"
"BHD","169.86667","11.233333","MH","Belfast City","OC","airport","small","0","EGAC","Belfast","United Kingdom"
"LDY","169.86667","11.233333","MH","City of Derry","OC","airport","small","0","EGAE","Londonderry","United Kingdom"
"BHX","169.86667","11.233333","MH","Birmingham","OC","airport","small","0","EGBB","Birmingham","United Kingdom"
"CVT","169.86667","11.233333","MH","Coventry","OC","airport","small","0","EGBE","Coventry","United Kingdom"
"GLO","169.86667","11.233333","MH","Gloucestershire","OC","airport","small","0","EGBJ","Golouchestershire","United Kingdom"
"MAN","169.86667","11.233333","MH","Manchester","OC","airport","small","0","EGCC","Manchester","United Kingdom"
"NQY","169.86667","11.233333","MH","St Mawgan","OC","airport","small","0","EGDG","Newquai","United Kingdom"
"LYE","169.86667","11.233333","MH","Lyneham","OC","airport","small","0","EGDL","Lyneham","United Kingdom"
"YEO","169.86667","11.233333","MH","Yeovilton","OC","airport","small","0","EGDY","Yeovilton","United Kingdom"
"CWL","169.86667","11.233333","MH","Cardiff","OC","airport","small","0","EGFF","Cardiff","United Kingdom"
"SWS","169.86667","11.233333","MH","Swansea","OC","airport","small","0","EGFH","Swansea","United Kingdom"
"BRS","169.86667","11.233333","MH","Bristol","OC","airport","small","0","EGGD","Bristol","United Kingdom"
"LPL","169.86667","11.233333","MH","Liverpool","OC","airport","small","0","EGGP","Liverpool","United Kingdom"
"LTN","169.86667","11.233333","MH","Luton","OC","airport","small","0","EGGW","London","United Kingdom"
"PLH","169.86667","11.233333","MH","Plymouth","OC","airport","small","0","EGHD","Plymouth","United Kingdom"
"BOH","169.86667","11.233333","MH","Bournemouth","OC","airport","small","0","EGHH","Bournemouth","United Kingdom"
"SOU","169.86667","11.233333","MH","Southampton","OC","airport","small","0","EGHI","Southampton","United Kingdom"
"QLA","169.86667","11.233333","MH","Lasham","OC","airport","small","0","EGHL","Lasham","United Kingdom"
"ACI","169.86667","11.233333","MH","Alderney","OC","airport","small","0","EGJA","Alderney","Guernsey"
"GCI","169.86667","11.233333","MH","Guernsey","OC","airport","small","0","EGJB","Guernsey","Guernsey"
"JER","169.86667","11.233333","MH","Jersey","OC","airport","small","0","EGJJ","Jersey","Jersey"
"ESH","169.86667","11.233333","MH","Shoreham","OC","airport","small","0","EGKA","Shoreham By Sea","United Kingdom"
"BQH","169.86667","11.233333","MH","Biggin Hill","OC","airport","small","0","EGKB","Biggin Hill","United Kingdom"
"LGW","169.86667","11.233333","MH","Gatwick","OC","airport","small","0","EGKK","London","United Kingdom"
"LCY","169.86667","11.233333","MH","City","OC","airport","small","0","EGLC","London","United Kingdom"
"FAB","169.86667","11.233333","MH","Farnborough","OC","airport","small","0","EGLF","Farnborough","United Kingdom"
"BBS","169.86667","11.233333","MH","Blackbushe","OC","airport","small","0","EGLK","Blackbushe","United Kingdom"
"LHR","169.86667","11.233333","MH","Heathrow","OC","airport","small","0","EGLL","London","United Kingdom"
"SEN","169.86667","11.233333","MH","Southend","OC","airport","small","0","EGMC","Southend","United Kingdom"
"LYX","169.86667","11.233333","MH","Lydd","OC","airport","small","0","EGMD","Lydd","United Kingdom"
"MSE","169.86667","11.233333","MH","Manston","OC","airport","small","0","EGMH","Manston","United Kingdom"
"CAX","169.86667","11.233333","MH","Carlisle","OC","airport","small","0","EGNC","Carlisle","United Kingdom"
"BLK","169.86667","11.233333","MH","Blackpool","OC","airport","small","0","EGNH","Blackpool","United Kingdom"
"HUY","169.86667","11.233333","MH","Humberside","OC","airport","small","0","EGNJ","Humberside","United Kingdom"
"BWF","169.86667","11.233333","MH","Walney Island","OC","airport","small","0","EGNL","Barrow Island","United Kingdom"
"LBA","169.86667","11.233333","MH","Leeds Bradford","OC","airport","small","0","EGNM","Leeds","United Kingdom"
"CEG","169.86667","11.233333","MH","Hawarden","OC","airport","small","0","EGNR","Hawarden","United Kingdom"
"IOM","169.86667","11.233333","MH","Isle Of Man","OC","airport","small","0","EGNS","Isle Of Man","Isle of Man"
"NCL","169.86667","11.233333","MH","Newcastle","OC","airport","small","0","EGNT","Newcastle","United Kingdom"
"MME","169.86667","11.233333","MH","Durham Tees Valley Airport","OC","airport","small","0","EGNV","Teesside","United Kingdom"
"EMA","169.86667","11.233333","MH","Nottingham East Midlands","OC","airport","small","0","EGNX","East Midlands","United Kingdom"
"KOI","169.86667","11.233333","MH","Kirkwall","OC","airport","small","0","EGPA","Kirkwall","United Kingdom"
"LSI","169.86667","11.233333","MH","Sumburgh","OC","airport","small","0","EGPB","Sumburgh","United Kingdom"
"WIC","169.86667","11.233333","MH","Wick","OC","airport","small","0","EGPC","Wick","United Kingdom"
"ABZ","169.86667","11.233333","MH","Dyce","OC","airport","small","0","EGPD","Aberdeen","United Kingdom"
"INV","169.86667","11.233333","MH","Inverness","OC","airport","small","0","EGPE","Inverness","United Kingdom"
"GLA","169.86667","11.233333","MH","Glasgow","OC","airport","small","0","EGPF","Glasgow","United Kingdom"
"EDI","169.86667","11.233333","MH","Edinburgh","OC","airport","small","0","EGPH","Edinburgh","United Kingdom"
"ILY","169.86667","11.233333","MH","Islay","OC","airport","small","0","EGPI","Islay","United Kingdom"
"PIK","169.86667","11.233333","MH","Prestwick","OC","airport","small","0","EGPK","Prestwick","United Kingdom"
"BEB","169.86667","11.233333","MH","Benbecula","OC","airport","small","0","EGPL","Benbecula","United Kingdom"
"SDZ","169.86667","11.233333","MH","Scatsta","OC","airport","small","0","EGPM","Scatsta","United Kingdom"
"DND","169.86667","11.233333","MH","Dundee","OC","airport","small","0","EGPN","Dundee","United Kingdom"
"SYY","169.86667","11.233333","MH","Stornoway","OC","airport","small","0","EGPO","Stornoway","United Kingdom"
